date,open,high,low,adj_close,volume,close
2016-06-08,24.754999,24.889999,24.67,22.905933,83392400,24.735001
2016-06-09,24.625,24.997499,24.615,23.070309,106405600,24.9125
2016-06-10,24.6325,24.8375,24.620001,22.88047,126851600,24.7075
2016-06-13,24.672501,24.780001,24.275,22.535509,152082000,24.334999
2016-06-14,24.33,24.620001,24.1875,22.56329,127727600,24.365
2016-06-15,24.455,24.602501,24.2575,22.489204,117780800,24.285
2016-06-16,24.112499,24.4375,24.0175,22.584126,125307200,24.387501
2016-06-17,24.155001,24.1625,23.825001,22.070166,244032800,23.8325
2016-06-20,24,24.1425,23.7575,22.016918,137647600,23.775
2016-06-21,23.735001,24.0875,23.67,22.204449,142185600,23.977501
2016-06-22,24.0625,24.2225,23.8375,22.121103,116876400,23.887501
2016-06-23,23.985001,24.0725,23.8125,22.248432,128960800,24.025
2016-06-24,23.227501,23.665001,23.1625,21.62335,301245600,23.35
2016-06-27,23.25,23.262501,22.875,21.308487,181958400,23.01
2016-06-28,23.225,23.415001,23.035,21.667334,161779600,23.397499
2016-06-29,23.4925,23.637501,23.407499,21.854862,146124000,23.6
2016-06-30,23.610001,23.942499,23.575001,22.132675,143345600,23.9
2016-07-01,23.872499,24.1175,23.8325,22.199814,104106000,23.9725
2016-07-05,23.8475,23.85,23.615,21.991451,110820800,23.747499
2016-07-06,23.65,23.915001,23.592501,22.116467,123796400,23.8825
2016-07-07,23.924999,24.125,23.905001,22.211391,100558400,23.985001
2016-07-08,24.122499,24.2225,24.012501,22.382713,115648400,24.17
2016-07-11,24.1875,24.4125,24.182501,22.452166,95179600,24.245001
2016-07-12,24.2925,24.424999,24.280001,22.554028,96670000,24.355
2016-07-13,24.352501,24.4175,24.209999,22.426697,103568800,24.217501
2016-07-14,24.3475,24.747499,24.33,22.871208,155676000,24.6975
2016-07-15,24.73,24.825001,24.625,22.868891,120548000,24.695
2016-07-18,24.674999,25.032499,24.65,23.11198,145975600,24.9575
2016-07-19,24.889999,25,24.834999,23.121237,95119600,24.967501
2016-07-20,25,25.115,24.934999,23.142076,105104000,24.99
2016-07-21,24.9575,25.25,24.782499,23.019373,130808000,24.8575
2016-07-22,24.815001,24.825001,24.577499,22.841108,113254800,24.665001
2016-07-25,24.5625,24.709999,24.23,22.535509,161531600,24.334999
2016-07-26,24.205,24.4925,24.105,22.380394,224959200,24.1675
2016-07-27,26.067499,26.0875,25.6875,23.834297,369379200,25.737499
2016-07-28,25.7075,26.112499,25.705,24.156099,159479200,26.084999
2016-07-29,26.047501,26.137501,25.92,24.126005,110934800,26.0525
2016-08-01,26.102501,26.5375,26.102501,24.551992,152671600,26.512501
2016-08-02,26.512501,26.5175,26,24.188517,135266400,26.120001
2016-08-03,26.202499,26.459999,26.192499,24.491795,120810400,26.4475
2016-08-04,26.395,26.5,26.32,24.643093,109634800,26.467501
2016-08-05,26.567499,26.9125,26.545,25.017855,162213600,26.870001
2016-08-08,26.879999,27.092501,26.790001,25.225018,112148800,27.092501
2016-08-09,27.057501,27.235001,27.002501,25.327433,105260800,27.202499
2016-08-10,27.1775,27.225,26.940001,25.138893,96034000,27
2016-08-11,27.129999,27.2325,26.9625,25.122593,109938000,26.9825
2016-08-12,26.945,27.110001,26.945,25.18079,74641600,27.045
2016-08-15,27.035,27.385,27.02,25.483391,103472800,27.370001
2016-08-16,27.407499,27.557501,27.3025,25.460112,135177600,27.344999
2016-08-17,27.275,27.342501,27.084999,25.422869,101424000,27.305
2016-08-18,27.307501,27.4,27.254999,25.39028,87938800,27.27
2016-08-19,27.192499,27.422501,27.09,25.455454,101472400,27.34
2016-08-22,27.215,27.275,26.9625,25.257601,103280800,27.127501
2016-08-23,27.147499,27.33,27.1325,25.336748,85030800,27.2125
2016-08-24,27.1425,27.1875,26.92,25.145876,94700400,27.0075
2016-08-25,26.8475,26.969999,26.67,25.038797,100344800,26.8925
2016-08-26,26.852501,26.987499,26.577499,24.892159,111065200,26.735001
2016-08-29,26.655001,26.860001,26.5725,24.864227,99881200,26.705
2016-08-30,26.450001,26.625,26.375,24.673359,99455600,26.5
2016-08-31,26.415001,26.6425,26.41,24.696636,118649600,26.525
2016-09-01,26.535,26.700001,26.405001,24.843277,106806000,26.682501
2016-09-02,26.924999,27,26.705,25.076044,107210000,26.932501
2016-09-06,26.975,27.075001,26.877501,25.069061,107521600,26.924999
2016-09-07,26.9575,27.190001,26.7675,25.222691,169457200,27.09
2016-09-08,26.8125,26.817499,26.309999,24.561628,212008000,26.379999
2016-09-09,26.16,26.43,25.782499,24.005312,186228000,25.782499
2016-09-12,25.6625,26.43,25.6325,24.543009,181171200,26.360001
2016-09-13,26.877501,27.1975,26.809999,25.127253,248704800,26.987499
2016-09-14,27.182501,28.2575,27.15,26.016426,443554800,27.942499
2016-09-15,28.465,28.932501,28.372499,26.900938,359934400,28.8925
2016-09-16,28.780001,29.032499,28.51,26.74964,319547600,28.73
2016-09-19,28.797501,29.045,28.3125,26.437731,188092000,28.395
2016-09-20,28.262501,28.530001,28.127501,26.435408,138057200,28.3925
2016-09-21,28.4625,28.497499,28.110001,26.430754,144012800,28.387501
2016-09-22,28.5875,28.735001,28.5,26.679815,124296000,28.655001
2016-09-23,28.605,28.6975,27.887501,26.235228,209924800,28.1775
2016-09-26,27.91,28.3475,27.887501,26.274792,119477600,28.219999
2016-09-27,28.25,28.295,28.084999,26.323677,98429600,28.272499
2016-09-28,28.422501,28.66,28.3575,26.523855,118564400,28.487499
2016-09-29,28.290001,28.450001,27.950001,26.111864,143548000,28.045
2016-09-30,28.115,28.342501,27.950001,26.314369,145516400,28.262501
2016-10-03,28.1775,28.262501,28.07,26.190996,86807200,28.129999
2016-10-04,28.264999,28.577499,28.157499,26.302732,118947200,28.25
2016-10-05,28.35,28.415001,28.172501,26.314369,85812400,28.262501
2016-10-06,28.424999,28.584999,28.282499,26.509888,115117200,28.4725
2016-10-07,28.577499,28.639999,28.377501,26.549459,97433600,28.514999
2016-10-10,28.754999,29.1875,28.68,27.012671,144944000,29.012501
2016-10-11,29.424999,29.672501,29.049999,27.070862,256164000,29.075001
2016-10-12,29.3375,29.495001,29.1875,27.312939,150347200,29.334999
2016-10-13,29.1975,29.360001,28.93,27.229147,140769600,29.245001
2016-10-14,29.469999,29.5425,29.282499,27.380442,142608800,29.407499
2016-10-17,29.3325,29.459999,29.195,27.361818,94499600,29.387501
2016-10-18,29.545,29.5525,29.362499,27.343199,98214000,29.3675
2016-10-19,29.3125,29.440001,28.450001,27.261734,80138400,29.280001
2016-10-20,29.215,29.344999,29.0825,27.247765,96503200,29.264999
2016-10-21,29.202499,29.227501,29.07,27.140696,92770800,29.15
2016-10-24,29.275,29.434999,29.25,27.385101,94154800,29.4125
2016-10-25,29.487499,29.59,29.327499,27.524761,192516000,29.5625
2016-10-26,28.577499,28.924999,28.327499,26.905596,264536800,28.897499
2016-10-27,28.8475,28.965,28.525,26.647223,138248000,28.620001
2016-10-28,28.467501,28.8025,28.362499,26.47032,151446800,28.43
2016-10-31,28.4125,28.557501,28.299999,26.428419,105677600,28.385
2016-11-01,28.365,28.442499,27.6325,25.95125,175303200,27.872499
2016-11-02,27.85,28.0875,27.807501,25.974529,113326800,27.897499
2016-11-03,27.745001,27.865,27.387501,25.696114,107730400,27.4575
2016-11-04,27.1325,27.5625,27.0275,25.464483,123348000,27.209999
2016-11-07,27.52,27.627501,27.365,25.831808,130240000,27.602501
2016-11-08,27.577499,27.93,27.424999,25.983885,97016800,27.764999
2016-11-09,27.469999,27.83,27.012501,25.941776,236705600,27.719999
2016-11-10,27.772499,27.772499,26.4575,25.218828,228538000,26.9475
2016-11-11,26.780001,27.217501,26.637501,25.36857,136575600,27.1075
2016-11-14,26.9275,26.952499,26.02,24.732182,204702000,26.4275
2016-11-15,26.6425,26.92,26.540001,25.059736,129058000,26.7775
2016-11-16,26.674999,27.557501,26.65,25.733543,235362000,27.497499
2016-11-17,27.452499,27.5875,27.2075,25.724184,110528000,27.487499
2016-11-18,27.43,27.635,27.415001,25.74992,113715600,27.514999
2016-11-21,27.530001,27.997499,27.502501,26.140642,117058400,27.932501
2016-11-22,27.987499,28.105,27.85,26.157015,103862000,27.950001
2016-11-23,27.84,27.877501,27.5825,26.023659,109705600,27.807501
2016-11-25,27.782499,27.967501,27.737499,26.154678,45903600,27.9475
2016-11-28,27.8575,28.1175,27.8475,26.103205,108776000,27.8925
2016-11-29,27.695,28.0075,27.5175,26.077471,114115200,27.865
2016-11-30,27.9,28.049999,27.567499,25.857544,144649200,27.629999
2016-12-01,27.592501,27.735001,27.2575,25.616562,148347600,27.372499
2016-12-02,27.2925,27.522499,27.2125,25.712488,106112000,27.475
2016-12-05,27.5,27.5075,27.0625,25.52766,137298000,27.2775
2016-12-06,27.375,27.59,27.297501,25.724184,104782000,27.487499
2016-12-07,27.315001,27.797501,27.290001,25.976866,119994800,27.7575
2016-12-08,27.715,28.1075,27.65,26.23188,108273200,28.030001
2016-12-09,28.077499,28.674999,28.077499,26.660038,137610400,28.487499
2016-12-12,28.3225,28.75,28.122499,26.507957,105497600,28.325001
2016-12-13,28.459999,28.98,28.4375,26.95015,174935200,28.797501
2016-12-14,28.76,29.049999,28.745001,26.95015,136127200,28.797501
2016-12-15,28.844999,29.182501,28.807501,27.097544,186098000,28.955
2016-12-16,29.1175,29.125,28.9125,27.132641,177404400,28.9925
2016-12-19,28.950001,29.344999,28.9375,27.289394,111117600,29.16
2016-12-20,29.184999,29.375,29.17,27.361923,85700000,29.237499
2016-12-21,29.200001,29.35,29.195,27.387659,95132800,29.264999
2016-12-22,29.0875,29.127501,28.91,27.20751,104343600,29.0725
2016-12-23,28.897499,29.129999,28.897499,27.26132,56998000,29.129999
2016-12-27,29.129999,29.450001,29.122499,27.434452,73187600,29.315001
2016-12-28,29.379999,29.504999,29.049999,27.317471,83623600,29.190001
2016-12-29,29.112499,29.2775,29.1,27.31045,60158000,29.182501
2016-12-30,29.1625,29.299999,28.8575,27.097544,122345200,28.955
2017-01-03,28.950001,29.0825,28.690001,27.174755,115127600,29.0375
2017-01-04,28.9625,29.127501,28.9375,27.144333,84472400,29.004999
2017-01-05,28.98,29.215,28.952499,27.282381,88774400,29.1525
2017-01-06,29.195,29.540001,29.1175,27.586531,127007600,29.477501
2017-01-09,29.487499,29.8575,29.485001,27.839205,134247600,29.747499
2017-01-10,29.692499,29.844999,29.575001,27.867287,97848400,29.7775
2017-01-11,29.684999,29.9825,29.65,28.017021,110354400,29.9375
2017-01-12,29.725,29.825001,29.5525,27.900038,108344800,29.8125
2017-01-13,29.7775,29.905001,29.702499,27.85091,104447600,29.76
2017-01-17,29.584999,30.059999,29.555,28.075512,137759200,30
2017-01-18,30,30.125,29.9275,28.073174,94852000,29.997499
2017-01-19,29.85,30.022499,29.842501,28.024038,102389200,29.945
2017-01-20,30.112499,30.112499,29.932501,28.075512,130391600,30
2017-01-23,30,30.202499,29.942499,28.094234,88200800,30.02
2017-01-24,29.887501,30.025,29.875,28.068493,92844000,29.9925
2017-01-25,30.105,30.525,30.07,28.515358,129510400,30.469999
2017-01-26,30.4175,30.610001,30.4,28.5294,105350400,30.485001
2017-01-27,30.535,30.5875,30.4,28.531742,82251600,30.487499
2017-01-30,30.2325,30.407499,30.165001,28.456865,121510000,30.407499
2017-01-31,30.2875,30.3475,30.155001,28.391361,196804000,30.3375
2017-02-01,31.7575,32.622501,31.752501,30.122683,447940000,32.1875
2017-02-02,31.995001,32.3475,31.945,30.071211,134841600,32.1325
2017-02-03,32.077499,32.297501,32.040001,30.199892,98029200,32.27
2017-02-06,32.282501,32.625,32.224998,30.482983,107383600,32.572498
2017-02-07,32.634998,33.022499,32.612499,30.773098,152735200,32.8825
2017-02-08,32.837502,33.055,32.805,30.892416,92016400,33.009998
2017-02-09,32.912498,33.112499,32.779999,31.11565,113399600,33.105
2017-02-10,33.115002,33.235001,33.012501,31.045153,80262000,33.029999
2017-02-13,33.27,33.455002,33.1875,31.320078,92141600,33.322498
2017-02-14,33.3675,33.772499,33.3125,31.726585,132904800,33.755001
2017-02-15,33.880001,34.067501,33.654999,31.841732,142492400,33.877499
2017-02-16,33.9175,33.974998,33.709999,31.804132,90338400,33.837502
2017-02-17,33.775002,33.9575,33.775002,31.891071,88792800,33.93
2017-02-21,34.057499,34.1875,33.994999,32.121349,98028800,34.174999
2017-02-22,34.107498,34.279999,34.0275,32.21769,83347600,34.2775
2017-02-23,34.345001,34.369999,34.075001,32.081417,83152800,34.1325
2017-02-24,33.977501,34.165001,33.82,32.111954,87106400,34.165001
2017-02-27,34.285,34.360001,34.07,32.175392,81029600,34.232498
2017-02-28,34.27,34.360001,34.174999,32.189491,93931600,34.247501
2017-03-01,34.4725,35.037498,34.400002,32.847424,145658400,34.947498
2017-03-02,35,35.07,34.689999,32.652401,104844000,34.740002
2017-03-03,34.695,34.9575,34.647499,32.845074,84432400,34.945
2017-03-06,34.842499,34.942501,34.650002,32.741684,87000000,34.834999
2017-03-07,34.764999,34.994999,34.697498,32.783989,69785200,34.880001
2017-03-08,34.737499,34.950001,34.705002,32.661793,74828800,34.75
2017-03-09,34.685001,34.697498,34.262501,32.586605,88623600,34.669998
2017-03-10,34.8125,34.84,34.66,32.694691,78451200,34.785
2017-03-13,34.712502,34.857498,34.705002,32.708794,69686800,34.799999
2017-03-14,34.825001,34.912498,34.709999,32.659447,61236400,34.747501
2017-03-15,34.852501,35.1875,34.7575,33.004864,102767200,35.115002
2017-03-16,35.18,35.255001,35.064999,33.058907,76928000,35.172501
2017-03-17,35.25,35.25,34.9725,32.894417,175540000,34.997501
2017-03-20,35.099998,35.375,35.057499,33.239838,86168000,35.365002
2017-03-21,35.5275,35.700001,34.932499,32.859165,158119600,34.959999
2017-03-22,34.962502,35.400002,34.939999,33.230434,103440800,35.355
2017-03-23,35.314999,35.395,35.1525,33.112946,81385200,35.23
2017-03-24,35.375,35.435001,35.087502,33.047157,89582400,35.16
2017-03-27,34.8475,35.305,34.654999,33.103554,94300400,35.220001
2017-03-28,35.227501,36.009998,35.154999,33.789684,133499200,35.950001
2017-03-29,35.919998,36.122501,35.797501,33.864887,116760000,36.029999
2017-03-30,36.047501,36.125,35.875,33.820229,84829200,35.982498
2017-03-31,35.93,36.067501,35.752499,33.75679,78646800,35.915001
2017-04-03,35.927502,36.029999,35.762501,33.76619,79942800,35.924999
2017-04-04,35.8125,36.2225,35.7925,34.017624,79565600,36.192501
2017-04-05,36.055,36.365002,35.952499,33.841381,110871600,36.005001
2017-04-06,36.072498,36.130001,35.862499,33.75679,84596000,35.915001
2017-04-07,35.932499,36.044998,35.817501,33.681591,66688800,35.834999
2017-04-10,35.900002,35.970001,35.724998,33.641644,75733600,35.7925
2017-04-11,35.735001,35.837502,35.014999,33.279778,121517600,35.407501
2017-04-12,35.400002,35.537498,35.252499,33.319721,81400000,35.450001
2017-04-13,35.477501,35.595001,35.262501,33.143497,71291600,35.262501
2017-04-17,35.369999,35.470001,35.217499,33.326778,66328400,35.4575
2017-04-18,35.352501,35.509998,35.2775,33.178745,58790000,35.299999
2017-04-19,35.470001,35.5,35.112499,33.056564,69313600,35.169998
2017-04-20,35.305,35.73,35.290001,33.470116,93278400,35.610001
2017-04-21,35.610001,35.669998,35.462502,33.430172,69283600,35.567501
2017-04-24,35.875,35.987499,35.794998,33.75209,68537200,35.91
2017-04-25,35.977501,36.224998,35.967499,33.961224,75486000,36.1325
2017-04-26,36.1175,36.150002,35.845001,33.761482,80164800,35.919998
2017-04-27,35.98,36.040001,35.827499,33.787342,56985200,35.947498
2017-04-28,36.022499,36.075001,35.817501,33.754436,83441600,35.912498
2017-05-01,36.275002,36.799999,36.240002,34.442913,134411600,36.645
2017-05-02,36.884998,37.022499,36.709999,34.661449,181408800,36.877499
2017-05-03,36.397499,36.872501,36.067501,34.555706,182788000,36.764999
2017-05-04,36.630001,36.785,36.452499,34.431175,93487600,36.6325
2017-05-05,36.689999,37.244999,36.689999,35.002171,109310800,37.240002
2017-05-08,37.2575,38.424999,37.2575,35.953827,195009600,38.252499
2017-05-09,38.467499,38.720001,38.362499,36.184093,156521600,38.497501
2017-05-10,38.407501,38.485001,38.0275,36.012562,103222800,38.314999
2017-05-11,38.112499,38.517502,38.077499,36.324017,109020400,38.487499
2017-05-12,38.674999,39.105,38.6675,36.831303,130108000,39.025002
2017-05-15,39.002499,39.162498,38.762501,36.736919,104038800,38.924999
2017-05-16,38.985001,39.014999,38.68,36.682659,80194000,38.8675
2017-05-17,38.400002,38.642502,37.427502,35.451008,203070800,37.5625
2017-05-18,37.817501,38.334999,37.782501,35.991337,134272800,38.134998
2017-05-19,38.345001,38.494999,38.157501,36.114025,107843200,38.264999
2017-05-22,38.5,38.645,38.227501,36.33345,91865600,38.497501
2017-05-23,38.724998,38.724998,38.327499,36.288631,79675600,38.450001
2017-05-24,38.459999,38.5425,38.1675,36.180084,76712000,38.334999
2017-05-25,38.432499,38.587502,38.2575,36.305141,76942400,38.467499
2017-05-26,38.5,38.560001,38.327499,36.243801,87710400,38.4025
2017-05-30,38.355,38.607498,38.3325,36.257946,80507600,38.4175
2017-05-31,38.4925,38.5425,38.095001,36.043243,97804800,38.189999
2017-06-01,38.2925,38.3325,38.055,36.142334,65616400,38.294998
2017-06-02,38.395,38.862499,38.2225,36.677929,111082800,38.862499
2017-06-05,38.584999,38.612499,38.365002,36.31929,101326800,38.482498
2017-06-06,38.474998,38.952499,38.445,36.441994,106499600,38.612499
2017-06-07,38.755001,38.994999,38.619999,36.65905,84278400,38.842499
2017-06-08,38.8125,38.884998,38.599998,36.569405,85003200,38.747501
2017-06-09,38.797501,38.797501,36.505001,35.15136,259530800,37.244999
2017-06-12,36.435001,36.522499,35.627499,34.311386,289229200,36.355
2017-06-13,36.790001,36.862499,36.287498,34.58744,136661600,36.647499
2017-06-14,36.875,36.875,35.959999,34.250042,126124800,36.290001
2017-06-15,35.830002,36.119999,35.552502,34.044762,128661600,36.072498
2017-06-16,35.945,36.125,35.549999,33.568157,201444400,35.567501
2017-06-19,35.915001,36.685001,35.915001,34.528458,130165600,36.584999
2017-06-20,36.717499,36.717499,36.235001,34.214649,99600400,36.252499
2017-06-21,36.380001,36.517502,36.1525,34.417568,85063200,36.467499
2017-06-22,36.442501,36.674999,36.279999,34.360939,76425200,36.407501
2017-06-23,36.282501,36.790001,36.2775,34.514305,141757600,36.57
2017-06-26,36.7925,37.07,36.345001,34.405769,102769600,36.455002
2017-06-27,36.252499,36.540001,35.904999,33.912647,99047600,35.932499
2017-06-28,36.122501,36.5275,35.790001,34.408127,88329600,36.4575
2017-06-29,36.177502,36.282501,35.57,33.900833,125997600,35.919998
2017-06-30,36.112499,36.240002,35.945,33.981075,92096400,36.005001
2017-07-03,36.220001,36.325001,35.775002,33.858376,57111200,35.875
2017-07-05,35.922501,36.197498,35.68,33.997593,86278400,36.022499
2017-07-06,35.755001,35.875,35.602501,33.676689,96515200,35.682499
2017-07-07,35.724998,36.1875,35.724998,34.01881,76806800,36.044998
2017-07-10,36.0275,36.487499,35.842499,34.226448,84362400,36.264999
2017-07-11,36.182499,36.462502,36.095001,34.337345,79127200,36.3825
2017-07-12,36.467499,36.544998,36.205002,34.386898,99538000,36.435001
2017-07-13,36.375,37.122501,36.360001,34.865868,100797600,36.942501
2017-07-14,36.9925,37.3325,36.8325,35.165512,80528400,37.259998
2017-07-17,37.205002,37.724998,37.142502,35.288208,95174000,37.389999
2017-07-18,37.299999,37.532501,37.1675,35.410904,71475200,37.52
2017-07-19,37.619999,37.855,37.487499,35.63269,83692000,37.755001
2017-07-20,37.875,37.935001,37.547501,35.472252,68974800,37.584999
2017-07-21,37.497501,37.610001,37.220001,35.455727,105010400,37.567501
2017-07-24,37.645,38.110001,37.474998,35.885143,85972800,38.022499
2017-07-25,37.950001,38.459999,37.950001,36.038525,75415600,38.185001
2017-07-26,38.337502,38.482498,38.264999,36.208408,63124000,38.365002
2017-07-27,38.4375,38.497501,36.825001,35.524151,129905200,37.639999
2017-07-28,37.4725,37.557499,37.297501,35.274052,68854800,37.375
2017-07-31,37.474998,37.5825,37.032501,35.092369,79383600,37.182499
2017-08-01,37.275002,37.555,37.102501,35.403824,141474400,37.512501
2017-08-02,39.82,39.9375,39.040001,37.076687,279747200,39.285
2017-08-03,39.262501,39.302502,38.755001,36.706257,108389200,38.892502
2017-08-04,39.017502,39.349998,38.922501,36.899719,82239600,39.0975
2017-08-07,39.264999,39.73,39.1675,37.470722,87481200,39.702499
2017-08-08,39.650002,40.4575,39.567501,37.77037,144823600,40.02
2017-08-09,39.814999,40.317501,39.7775,38.001595,104526000,40.264999
2017-08-10,39.974998,40,38.657501,36.791183,163217200,38.830002
2017-08-11,39.150002,39.642502,39.017502,37.302818,105028400,39.369999
2017-08-14,39.830002,40.052502,39.6875,37.86422,88490800,39.962502
2017-08-15,40.165001,40.549999,40.035,38.278748,117862000,40.400002
2017-08-16,40.485001,40.627499,40.037498,38.124771,110686400,40.237499
2017-08-17,40.130001,40.177502,39.459999,37.392834,111762400,39.465
2017-08-18,39.465,39.875,39.18,37.307564,109712400,39.375
2017-08-21,39.375,39.4725,38.7775,37.238873,105474000,39.302502
2017-08-22,39.557499,40,39.505001,37.84763,86418400,39.945
2017-08-23,39.767502,40.1175,39.720001,37.895,77596400,39.994999
2017-08-24,40.107498,40.185001,39.637501,37.726822,79275600,39.817501
2017-08-25,39.912498,40.139999,39.817501,37.866581,101920400,39.965
2017-08-28,40.035,40.5,39.982498,38.247944,103864000,40.3675
2017-08-29,40.025002,40.779999,40,38.589054,118067600,40.727501
2017-08-30,40.950001,40.9725,40.6525,38.693275,109078400,40.837502
2017-08-31,40.91,41.130001,40.869999,38.847233,107140400,41
2017-09-01,41.200001,41.235001,40.907501,38.859081,66364400,41.012501
2017-09-05,40.9375,41.0625,40.139999,38.392437,117874000,40.52
2017-09-06,40.677502,40.747501,40.130001,38.352177,86606800,40.477501
2017-09-07,40.522499,40.560001,40.09,38.198208,87714000,40.314999
2017-09-08,40.215,40.287498,39.6325,37.575233,114446000,39.657501
2017-09-11,40.125,40.512501,39.9725,38.255051,126323200,40.375
2017-09-12,40.6525,40.990002,39.692501,38.103451,286856000,40.215
2017-09-13,39.967499,39.990002,39.477501,37.816837,179629600,39.912498
2017-09-14,39.747501,39.849998,39.522499,37.492321,95042800,39.57
2017-09-15,39.6175,40.2425,39.5,37.871319,196458400,39.970001
2017-09-18,40.0275,40.125,39.5,37.584705,113077600,39.6675
2017-09-19,39.877499,39.942501,39.610001,37.598911,83242400,39.682499
2017-09-20,39.474998,39.564999,38.4575,36.968834,211805600,39.017502
2017-09-21,38.950001,38.950001,38.1875,36.334011,150046800,38.3475
2017-09-22,37.884998,38.067501,37.639999,35.978703,186581600,37.9725
2017-09-25,37.497501,37.9575,37.290001,35.661293,177549200,37.637501
2017-09-26,37.945,38.48,37.922501,36.274784,146640000,38.285
2017-09-27,38.450001,38.68,38.384998,36.532982,102016800,38.557499
2017-09-28,38.4725,38.57,38.174999,36.307953,88022000,38.32
2017-09-29,38.302502,38.532501,38,36.506935,105199200,38.529999
2017-10-02,38.564999,38.612499,38.18,36.433491,74795200,38.452499
2017-10-03,38.502499,38.772499,38.477501,36.592209,64921200,38.619999
2017-10-04,38.407501,38.465,38.115002,36.355335,80655200,38.369999
2017-10-05,38.544998,38.860001,38.512501,36.807755,85135200,38.8475
2017-10-06,38.7425,38.872501,38.639999,36.78643,69630400,38.825001
2017-10-09,38.952499,39.182499,38.872501,36.914349,65051600,38.959999
2017-10-10,39.014999,39.5,38.775002,36.928558,62468000,38.974998
2017-10-11,38.9925,39.244999,38.9375,37.082527,67622400,39.137501
2017-10-12,39.087502,39.342499,38.932499,36.952255,64500400,39
2017-10-13,39.182499,39.32,39.102501,37.186752,65576800,39.247501
2017-10-16,39.474998,40,39.412498,37.871319,96486000,39.970001
2017-10-17,39.945,40.217499,39.807499,38.011078,75989200,40.1175
2017-10-18,40.105,40.177502,39.900002,37.842892,65496800,39.939999
2017-10-19,39.1875,39.27,38.755001,36.947514,170336800,38.994999
2017-10-20,39.1525,39.4375,38.990002,37.011471,95896400,39.0625
2017-10-23,39.2225,39.422501,38.875,36.992519,87937200,39.0425
2017-10-24,39.072498,39.355,39.049999,37.212811,71028800,39.275002
2017-10-25,39.227501,39.387501,38.817501,37.049362,84828400,39.102501
2017-10-26,39.307499,39.4575,39.195,37.286243,68002000,39.352501
2017-10-27,39.822498,40.900002,39.674999,38.622208,177816800,40.762501
2017-10-30,40.9725,42.017502,40.93,39.491528,178803200,41.68
2017-10-31,41.974998,42.412498,41.735001,40.041088,144187200,42.259998
2017-11-01,42.467499,42.485001,41.4025,39.531811,134551200,41.7225
2017-11-02,41.650002,42.125,41.32,39.820789,165573600,42.0275
2017-11-03,43.5,43.564999,42.779999,40.860661,237594400,43.125
2017-11-06,43.092499,43.747501,42.93,41.275185,140105200,43.5625
2017-11-07,43.477501,43.8125,43.400002,41.407841,97446000,43.702499
2017-11-08,43.665001,44.060001,43.5825,41.746567,97638000,44.060001
2017-11-09,43.7775,44.025002,43.285,41.661293,117930400,43.970001
2017-11-10,43.7775,43.845001,43.567501,41.523415,100582000,43.6675
2017-11-13,43.375,43.625,43.349998,41.357006,67928400,43.4925
2017-11-14,43.259998,43.369999,42.794998,40.731785,99130000,42.834999
2017-11-15,42.4925,42.580002,42.095001,40.194534,116632400,42.27
2017-11-16,42.794998,42.967499,42.575001,40.674736,94550000,42.775002
2017-11-17,42.759998,42.8475,42.41,40.448891,87598000,42.537498
2017-11-20,42.572498,42.639999,42.389999,40.408474,65049600,42.494999
2017-11-21,42.695,43.424999,42.695,41.159698,100525200,43.285
2017-11-22,43.34,43.75,43.262501,41.59235,102355600,43.740002
2017-11-24,43.775002,43.875,43.662498,41.594719,56106800,43.7425
2017-11-27,43.762501,43.77,43.334999,41.385532,82867200,43.522499
2017-11-28,43.575001,43.717499,42.965,41.143051,105715200,43.267502
2017-11-29,43.157501,43.23,41.790001,40.289612,166665600,42.369999
2017-11-30,42.607498,43.035,42.110001,40.853035,166108800,42.962502
2017-12-01,42.487499,42.9175,42.125,40.662853,159037200,42.762501
2017-12-04,43.119999,43.154999,42.407501,40.365692,130169600,42.450001
2017-12-05,42.264999,42.880001,42.099998,40.327652,109400800,42.41
2017-12-06,41.875,42.549999,41.615002,40.177887,114240000,42.252499
2017-12-07,42.2575,42.610001,42.227501,40.251595,102693200,42.330002
2017-12-08,42.622501,42.75,42.205002,40.263466,93420800,42.342499
2017-12-11,42.299999,43.2225,42.197498,41.047977,141095200,43.1675
2017-12-12,43.037498,43.0975,42.865002,40.817368,77636800,42.924999
2017-12-13,43.125,43.384998,43,40.952885,95273600,43.067501
2017-12-14,43.099998,43.282501,42.912498,40.940983,81906000,43.055
2017-12-15,43.407501,43.5425,43.115002,41.357006,160677200,43.4925
2017-12-18,43.720001,44.299999,43.715,41.939434,117684400,44.105
2017-12-19,43.7575,43.8475,43.522499,41.4925,109745600,43.634998
2017-12-20,43.717499,43.855,43.3125,41.447346,93902400,43.587502
2017-12-21,43.5425,44.005001,43.525002,41.60424,83799600,43.752499
2017-12-22,43.669998,43.855,43.625,41.60424,65397600,43.752499
2017-12-26,42.700001,42.8675,42.419998,40.54874,132742000,42.642502
2017-12-27,42.525002,42.695,42.427502,40.555874,85992800,42.650002
2017-12-28,42.75,42.962502,42.619999,40.669983,65920800,42.77
2017-12-29,42.630001,42.647499,42.305,40.230186,103999600,42.307499
2018-01-02,42.540001,43.075001,42.314999,40.9505,102223600,43.064999
2018-01-03,43.1325,43.637501,42.990002,40.943359,118071600,43.057499
2018-01-04,43.134998,43.3675,43.02,41.133545,89738400,43.2575
